,Label,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,AVNN,SDNN,RMSSD,SKEW,KURT,MO,AMO,M0,R1,DELp,DEL0,DELn
Rh3012,0,529.9045092838196,54.6295226664065,21.717900861167585,25,0.7368110816386678,56,1.650456822870616,21.717906271788465,512.0,1212.0,0.04098456588176765,0.1030931454805693,114.28933113739808,150.0,37.220843672456574,10.673202838929736,916.7457684067322,340.64226622689836,2.691227305880173,72.90873963770838,27.09126036229162,1494.5652978403737,237.17726320674322,529.9045092838196,54.6295226664065,21.717906271788465,3.08948380589422,49.007359032794966,504.0,6.248157972295903,892,0.9210803651758434,0.055129716981132074,0.8897405660377359,0.055129716981132074
Rh3013,0,669.4917733089579,92.53473925041187,47.79577107042571,455,16.636197440585008,651,23.80255941499086,47.79577377992382,668.0,752.0,0.07139112933933986,0.13821639479311246,91.3056023853167,182.9268292682927,55.55555555555556,12.465610282543379,1001.9123759981347,1195.8607737330522,0.8378169081259522,45.58761563360987,54.41238436639012,2553.2143467788765,355.4411970476898,669.4917733089579,92.53473925041187,47.79577377992382,0.5879844141315552,1.1645720625038676,744.0,3.180987202925046,735,0.8665961667898107,0.17483540599853695,0.6671543525969276,0.15801024140453548
Rh3014,0,519.5397292525015,89.08308006312308,69.42672388103284,1579,46.46851088875809,2520,74.16127133608005,69.42675408733105,508.0,912.0,0.13363127048478127,0.17146538570071088,118.68857691541794,178.57142857142858,48.07692307692308,19.214000579039087,2543.7130253623623,2755.2584194514957,0.9232212148974226,48.00390135810059,51.9960986418994,5985.675096517014,686.703651703156,519.5397292525015,89.08308006312308,69.42675408733105,0.9703808483183974,2.8803152205176694,488.0,1.8246027074749853,334,0.6959839538449504,0.38681189284662937,0.2396231969384751,0.3735649102148955
Rh4001,0,904.5915279878972,77.67198987365715,33.713066156867825,89,4.48814926878467,341,17.19616742309632,33.71308572860243,908.0,1020.0,0.037268849735516744,0.08586415798788727,66.95444090546745,194.80519480519482,45.18072289156626,7.875792854069861,879.6579574510012,440.9915129755458,1.9947276343610283,66.6079816900155,33.39201830998449,1904.2576566309353,583.6081862043882,904.5915279878972,77.67198987365715,33.71308572860243,-1.3911510446112811,7.866335653287859,880.0,2.723146747352496,270,0.9058944547223485,0.16599394550958627,0.6700302724520686,0.16397578203834512
Rh4002,0,879.4264569842738,135.04234653280028,96.144187628305,1059,48.98242368177613,1198,55.411655874190565,96.14419218969677,888.0,944.0,0.10932601745846275,0.1535572934613396,70.18185685973037,153.0612244897959,44.91017964071856,13.626077597194701,5129.615518635719,3284.5361599488224,1.5617473118991771,60.964143678220935,39.03585632177906,10021.076026816396,1606.924348231854,879.4264569842738,135.04234653280028,96.14419218969677,-0.29901777385678613,1.9074585690661312,904.0,2.497687326549491,498,0.746808720145188,0.3095788986580287,0.38315594632114763,0.3072651550208237
Rh4003,0,931.8617125984252,139.06105998926282,108.74226777148405,900,44.29133858267716,1055,51.919291338582674,108.742632477646,936.0,1500.0,0.116693958993578,0.14922928811132466,66.29161235565205,157.89473684210526,31.914893617021278,13.82576643600952,6316.579878783801,3805.8285913737855,1.6597121302574778,62.40194611199546,37.59805388800454,12016.867623221737,1894.4591530641499,931.8617125984252,139.06105998926282,108.742632477646,-0.5948265865559428,3.9415636167132755,932.0,2.706692913385827,26,0.6910235639432284,0.29098966026587886,0.40275726243229937,0.3062530773018218
Rh4004,0,1045.8336,258.5834947111534,153.92961684876119,845,45.06666666666667,1058,56.42666666666667,153.92979591501305,1032.0,1292.0,0.14718383107505156,0.24725108727731965,61.35032140878841,147.05882352941177,35.294117647058826,17.25848777109783,18408.562596362575,6512.777791596196,2.8265301205449047,73.86666330859568,26.13333669140433,36384.29534067595,11462.954952717182,1045.8336,258.5834947111534,153.92979591501305,0.24268871951418025,-0.2509902541116791,1036.0,1.28,189,0.82225662683845,0.3223052294557097,0.3767342582710779,0.30096051227321235
Rh4005,0,930.7518355359765,137.8907806034343,110.28658032667329,863,42.24180127263828,973,47.62604013705335,110.28658243162049,888.0,1008.0,0.11849193116886156,0.14814988844371116,65.84879057054346,140.18691588785046,41.78272980501393,9.87444807444557,7950.638759126156,4385.457648866145,1.8129553163469232,64.45019961075452,35.54980038924548,14570.135773253154,2234.0393652608514,930.7518355359765,137.8907806034343,110.28658243162049,0.8659867512086429,1.9129546597686877,880.0,3.9647577092511015,69,0.68023046381417,0.29431929480901076,0.4397649363369246,0.26591576885406465
Rh4006,0,1077.7703180212013,132.4783266294304,85.99647434669441,648,38.16254416961131,1080,63.60424028268551,85.99650539007185,1103.0,1052.0,0.07979112427957973,0.12291888579067767,56.851635439721136,182.9268292682927,43.47826086956522,11.051226997330463,5556.543964850268,1320.4820187998198,4.207966398437281,80.79864723589493,19.201352764105064,10500.507926029695,3623.481942379608,1077.7703180212013,132.4783266294304,85.99650539007185,-0.9603759281482493,4.5580552989574885,1116.0,3.0035335689045937,20,0.789492640625604,0.31585150265173834,0.33824395992928696,0.34590453741897464
Rh4007,0,899.2146752602875,141.539081283445,76.31794231683621,527,26.12791274169559,1043,51.71046108081309,76.31794396751377,908.0,1636.0,0.08487177318966987,0.1574029930533273,68.34366456085223,187.5,30.67484662576687,11.15883217982109,6741.687728448607,1144.906649305055,5.888416957435554,85.482876455082,14.517123544917986,10669.813173049806,2783.2187952961426,899.2146752602875,141.539081283445,76.31794396751377,1.4587616558800733,10.556959286473278,1012.0,2.4293505205751114,631,0.8538585402308322,0.3273809523809524,0.40128968253968256,0.27132936507936506
Rh4008,0,500.78685664437336,112.73055331860311,79.32359926298554,1431,41.610933410875255,2288,66.53096830473974,79.32362414372493,456.0,840.0,0.15839797528882726,0.22510685299126593,124.97591339193998,178.57142857142858,51.02040816326531,23.507316520441265,5261.435725354789,4512.334213521501,1.1660119743764894,53.8322035228886,46.16779647711141,10903.180605952999,1129.4106670767085,500.78685664437336,112.73055331860311,79.32362414372491,1.2768251148702292,1.2805762930906877,416.0,2.936900261703984,329,0.7518891735938156,0.35951134380453753,0.2891215823152996,0.35136707388016286
Rh4009,0,522.6731851851852,134.09872205375075,80.35190494319232,1554,46.044444444444444,2412,71.46666666666667,80.35191565689803,480.0,880.0,0.15373261520663056,0.25656323273258996,121.7619199329875,185.1851851851852,49.83388704318937,27.944627409317025,5306.961687013327,4632.780982590861,1.1455239751147126,53.391338824515636,46.60866117548437,11395.52933754497,1455.7866679407816,522.6731851851852,134.09872205375075,80.35191565689803,0.8578561892997537,0.15118942932218848,388.0,2.311111111111111,316,0.820581553210553,0.37225844694724364,0.2575577949021932,0.37018375815056315
Rh4010,0,850.0367309458219,118.0323543957741,108.63683892068629,1213,55.69329660238751,1305,59.917355371900825,108.63688764794341,848.0,1036.0,0.12780258039798462,0.13885559305706877,72.01023864635678,111.11111111111111,38.07106598984772,10.588871950234884,2615.1116387014663,5886.8458401483085,0.44422967913757755,30.75893575340797,69.24106424659203,9072.813154596472,570.8556757466972,850.0367309458219,118.0323543957741,108.63688764794341,0.24714459981693046,1.253501665414463,780.0,4.178145087235996,2,0.5751905375426452,0.3706936150666054,0.36012861736334406,0.2691777675700505
Rh4011,0,690.3719325153374,40.14088741097335,18.68471372653533,31,1.1886503067484662,262,10.04601226993865,18.68471372653533,688.0,680.0,0.027064706495900634,0.05814385770974484,87.20539811222434,166.66666666666666,57.69230769230769,5.273682160945859,303.927820415561,191.21798410676482,1.5894311501886018,61.3814794833543,38.6185205166457,743.326907552161,248.18110302983524,690.3719325153374,40.14088741097335,18.68471372653533,0.9458159745284608,14.352441489193055,680.0,7.285276073619632,233,0.8919266012330659,0.1308016877637131,0.7391637897967012,0.13003452243958574
Rh4012,0,984.0649779735683,240.6411710119551,55.338917479294174,524,28.854625550660792,890,49.008810572687224,55.33905509930348,1036.0,1176.0,0.05623516367106184,0.24453788763775988,65.18072754578651,182.9268292682927,39.8936170212766,17.775620272454688,1515.0991754311979,818.8650665333497,1.8502427779039867,64.91526940258119,35.08473059741882,4722.626238427096,2388.661996462548,984.0649779735683,240.6411710119551,55.33905509930348,-0.1232067949643608,-1.388487073274286,720.0,2.643171806167401,526,0.9739598401357779,0.26776859504132233,0.4473829201101928,0.28484848484848485
Rh4013,0,778.5315471045808,46.373389160689484,24.044807249206247,49,2.1175453759723424,585,25.280898876404493,24.04484928930599,780.0,756.0,0.03088487470897056,0.059565202377675916,77.3736068716219,168.53932584269663,53.9568345323741,5.363940230128442,262.38674070304694,148.84729791042847,1.7627914270969358,63.80472336086651,36.195276639133496,524.414299805037,113.18026119156158,778.5315471045808,46.373389160689484,24.04484928930599,-0.6493093109245905,11.863317864771242,804.0,4.148660328435609,654,0.8653137837982977,0.1798530047557285,0.6398616515348032,0.18028534370946822
Rh4014,0,919.9479060265577,43.91550561389242,30.49601858651612,37,1.8896833503575077,85,4.341164453524004,30.49601865501212,920.0,888.0,0.033149723430243604,0.047736948283922324,65.41250723180951,129.31034482758622,44.37869822485207,4.241138380237287,542.4696349435259,303.00715202029505,1.7902865702232398,64.16138719687154,35.83861280312846,1127.8255586195328,282.34877165571197,919.9479060265577,43.91550561389242,30.496018655012122,-2.721056607952431,39.364962270496484,924.0,6.077630234933606,110,0.7592640705321354,0.10526315789473684,0.7904956566172713,0.10424118548799183
Rh4015,0,618.1706422018349,140.84873272693721,49.28360842158342,237,8.697247706422019,302,11.082568807339449,49.28443175001791,528.0,1052.0,0.07972625742056247,0.2278476574449642,101.46034897827481,200.0,44.37869822485207,19.666146226986637,4020.830310461833,1153.1827313097947,3.4867243510444696,77.71202503743719,22.287974962562803,8056.023595457029,2882.0105536854007,618.1706422018349,140.84873272693721,49.28443175001791,1.0941434942538892,0.9101037137743084,520.0,11.192660550458717,849,0.9348267978342886,0.09985315712187959,0.7973568281938326,0.1027900146842878
Rh4016,0,1073.1348781937018,95.40739476898659,61.49585530126351,469,27.866904337492574,1026,60.962566844919785,61.49585989950887,1076.0,1340.0,0.057304874856941156,0.08890531535940395,56.470026806337884,194.80519480519482,36.407766990291265,7.212750157258014,2664.625393703087,885.6294985265989,3.0087360438379274,75.05448128626077,24.945518713739233,5695.794484244382,2145.5395920146966,1073.1348781937018,95.40739476898659,61.49585989950887,-0.5220862975164119,11.198348480354808,1084.0,3.5650623885918007,17,0.7902778693416113,0.3281807372175981,0.3347205707491082,0.3370986920332937
Rh4017,0,1116.6968944099378,58.34595013472409,29.100882802382895,44,2.732919254658385,315,19.565217391304348,29.100883227131266,1124.0,828.0,0.02605978701365348,0.05224869024602604,53.93087649748736,99.33774834437087,41.899441340782126,3.9329899141295925,658.6145528478366,187.73286552260777,3.5082538745381417,77.81846302738558,22.181536972614417,1626.870858913186,780.5234405427418,1116.6968944099378,58.34595013472409,29.100883227131266,-4.448718058339212,28.787424329346585,1116.0,7.515527950310559,15,0.8761485663942424,0.18458669981354878,0.6289620882535737,0.18645121193287756
